edge_id,source,target,weight,relation,evidence
CE03602,facet:failure,paper:doi:10.1038/npjqi.2015.1,0.95,facet_to_paper,doi:10.1038/npjqi.2015.1
CE03603,paper:doi:10.1016/s0304-4203(97)00099-6,author:r_m_holmes,0.55,paper_to_author,doi:10.1016/s0304-4203(97)00099-6
CE03604,author:r_m_holmes,paper:doi:10.1016/s0304-4203(97)00099-6,0.7,author_to_paper,doi:10.1016/s0304-4203(97)00099-6
CE03605,paper:doi:10.1016/s0304-4203(97)00099-6,author:j_w_mcclelland,0.55,paper_to_author,doi:10.1016/s0304-4203(97)00099-6
CE03606,author:j_w_mcclelland,paper:doi:10.1016/s0304-4203(97)00099-6,0.7,author_to_paper,doi:10.1016/s0304-4203(97)00099-6
CE03607,paper:doi:10.1016/s0304-4203(97)00099-6,author:daniel_m_sigman,0.55,paper_to_author,doi:10.1016/s0304-4203(97)00099-6
CE03608,author:daniel_m_sigman,paper:doi:10.1016/s0304-4203(97)00099-6,0.7,author_to_paper,doi:10.1016/s0304-4203(97)00099-6
CE03609,paper:doi:10.1016/s0304-4203(97)00099-6,author:brian_fry,0.55,paper_to_author,doi:10.1016/s0304-4203(97)00099-6
CE03610,author:brian_fry,paper:doi:10.1016/s0304-4203(97)00099-6,0.7,author_to_paper,doi:10.1016/s0304-4203(97)00099-6
CE03611,paper:doi:10.1016/s0304-4203(97)00099-6,author:b_j_peterson,0.55,paper_to_author,doi:10.1016/s0304-4203(97)00099-6
CE03612,author:b_j_peterson,paper:doi:10.1016/s0304-4203(97)00099-6,0.7,author_to_paper,doi:10.1016/s0304-4203(97)00099-6
CE03613,paper:doi:10.1016/s0304-4203(97)00099-6,facet:adjacent_method,0.8,paper_to_facet,doi:10.1016/s0304-4203(97)00099-6
CE03614,facet:adjacent_method,paper:doi:10.1016/s0304-4203(97)00099-6,0.95,facet_to_paper,doi:10.1016/s0304-4203(97)00099-6
CE03615,paper:doi:10.1364/oe.19.003044,author:thomas_klein,0.55,paper_to_author,doi:10.1364/oe.19.003044
CE03616,author:thomas_klein,paper:doi:10.1364/oe.19.003044,0.7,author_to_paper,doi:10.1364/oe.19.003044
CE03617,paper:doi:10.1364/oe.19.003044,author:wolfgang_wieser,0.55,paper_to_author,doi:10.1364/oe.19.003044
CE03618,author:wolfgang_wieser,paper:doi:10.1364/oe.19.003044,0.7,author_to_paper,doi:10.1364/oe.19.003044
CE03619,paper:doi:10.1364/oe.19.003044,author:christoph_m_eigenwillig,0.55,paper_to_author,doi:10.1364/oe.19.003044
CE03620,author:christoph_m_eigenwillig,paper:doi:10.1364/oe.19.003044,0.7,author_to_paper,doi:10.1364/oe.19.003044
CE03621,paper:doi:10.1364/oe.19.003044,author:benjamin_r_biedermann,0.55,paper_to_author,doi:10.1364/oe.19.003044
CE03622,author:benjamin_r_biedermann,paper:doi:10.1364/oe.19.003044,0.7,author_to_paper,doi:10.1364/oe.19.003044
CE03623,paper:doi:10.1364/oe.19.003044,author:robert_huber,0.55,paper_to_author,doi:10.1364/oe.19.003044
CE03624,author:robert_huber,paper:doi:10.1364/oe.19.003044,0.7,author_to_paper,doi:10.1364/oe.19.003044
CE03625,paper:doi:10.1364/oe.19.003044,facet:failure,0.8,paper_to_facet,doi:10.1364/oe.19.003044
CE03626,facet:failure,paper:doi:10.1364/oe.19.003044,0.95,facet_to_paper,doi:10.1364/oe.19.003044
CE03627,paper:doi:10.1073/pnas.0806202105,author:flavia_pichiorri,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03628,author:flavia_pichiorri,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03629,paper:doi:10.1073/pnas.0806202105,author:sung_suk_suh,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03630,author:sung_suk_suh,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03631,paper:doi:10.1073/pnas.0806202105,author:marco_ladetto,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03632,author:marco_ladetto,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03633,paper:doi:10.1073/pnas.0806202105,author:michael_kuehl,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03634,author:michael_kuehl,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03635,paper:doi:10.1073/pnas.0806202105,author:tiziana_palumbo,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03636,author:tiziana_palumbo,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03637,paper:doi:10.1073/pnas.0806202105,author:daniela_drandi,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03638,author:daniela_drandi,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03639,paper:doi:10.1073/pnas.0806202105,author:cristian_taccioli,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03640,author:cristian_taccioli,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03641,paper:doi:10.1073/pnas.0806202105,author:nicola_zanesi,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03642,author:nicola_zanesi,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03643,paper:doi:10.1073/pnas.0806202105,author:hansj_erg_alder,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03644,author:hansj_erg_alder,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03645,paper:doi:10.1073/pnas.0806202105,author:john_p_hagan,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03646,author:john_p_hagan,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03647,paper:doi:10.1073/pnas.0806202105,author:reinhold_munker,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03648,author:reinhold_munker,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03649,paper:doi:10.1073/pnas.0806202105,author:stefano_volinia,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03650,author:stefano_volinia,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03651,paper:doi:10.1073/pnas.0806202105,author:mario_boccadoro,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03652,author:mario_boccadoro,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03653,paper:doi:10.1073/pnas.0806202105,author:ramiro_garzon,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03654,author:ramiro_garzon,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03655,paper:doi:10.1073/pnas.0806202105,author:antonio_palumbo,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03656,author:antonio_palumbo,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03657,paper:doi:10.1073/pnas.0806202105,author:rami_i_aqeilan,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03658,author:rami_i_aqeilan,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03659,paper:doi:10.1073/pnas.0806202105,author:carlo_m_croce,0.55,paper_to_author,doi:10.1073/pnas.0806202105
CE03660,author:carlo_m_croce,paper:doi:10.1073/pnas.0806202105,0.7,author_to_paper,doi:10.1073/pnas.0806202105
CE03661,paper:doi:10.1073/pnas.0806202105,facet:failure,0.8,paper_to_facet,doi:10.1073/pnas.0806202105
CE03662,facet:failure,paper:doi:10.1073/pnas.0806202105,0.95,facet_to_paper,doi:10.1073/pnas.0806202105
CE03663,paper:doi:10.1109/18.119735,author:mich_le_basseville,0.55,paper_to_author,doi:10.1109/18.119735
CE03664,author:mich_le_basseville,paper:doi:10.1109/18.119735,0.7,author_to_paper,doi:10.1109/18.119735
CE03665,paper:doi:10.1109/18.119735,author:albert_benveniste,0.55,paper_to_author,doi:10.1109/18.119735
CE03666,author:albert_benveniste,paper:doi:10.1109/18.119735,0.7,author_to_paper,doi:10.1109/18.119735
CE03667,paper:doi:10.1109/18.119735,author:k_c_chou,0.55,paper_to_author,doi:10.1109/18.119735
CE03668,author:k_c_chou,paper:doi:10.1109/18.119735,0.7,author_to_paper,doi:10.1109/18.119735
CE03669,paper:doi:10.1109/18.119735,author:s_golden,0.55,paper_to_author,doi:10.1109/18.119735
CE03670,author:s_golden,paper:doi:10.1109/18.119735,0.7,author_to_paper,doi:10.1109/18.119735
CE03671,paper:doi:10.1109/18.119735,author:ramine_nikoukhah,0.55,paper_to_author,doi:10.1109/18.119735
CE03672,author:ramine_nikoukhah,paper:doi:10.1109/18.119735,0.7,author_to_paper,doi:10.1109/18.119735
CE03673,paper:doi:10.1109/18.119735,author:alan_s_willsky,0.55,paper_to_author,doi:10.1109/18.119735
CE03674,author:alan_s_willsky,paper:doi:10.1109/18.119735,0.7,author_to_paper,doi:10.1109/18.119735
CE03675,paper:doi:10.1109/18.119735,facet:mechanism,0.8,paper_to_facet,doi:10.1109/18.119735
CE03676,facet:mechanism,paper:doi:10.1109/18.119735,0.95,facet_to_paper,doi:10.1109/18.119735
CE03677,paper:doi:10.1186/1752-0509-1-39,author:andr_fujita,0.55,paper_to_author,doi:10.1186/1752-0509-1-39
CE03678,author:andr_fujita,paper:doi:10.1186/1752-0509-1-39,0.7,author_to_paper,doi:10.1186/1752-0509-1-39
CE03679,paper:doi:10.1186/1752-0509-1-39,author:jo_o_ricardo_sato,0.55,paper_to_author,doi:10.1186/1752-0509-1-39
CE03680,author:jo_o_ricardo_sato,paper:doi:10.1186/1752-0509-1-39,0.7,author_to_paper,doi:10.1186/1752-0509-1-39
CE03681,paper:doi:10.1186/1752-0509-1-39,author:miguel_garay_malpartida,0.55,paper_to_author,doi:10.1186/1752-0509-1-39
CE03682,author:miguel_garay_malpartida,paper:doi:10.1186/1752-0509-1-39,0.7,author_to_paper,doi:10.1186/1752-0509-1-39
CE03683,paper:doi:10.1186/1752-0509-1-39,author:rui_yamaguchi,0.55,paper_to_author,doi:10.1186/1752-0509-1-39
CE03684,author:rui_yamaguchi,paper:doi:10.1186/1752-0509-1-39,0.7,author_to_paper,doi:10.1186/1752-0509-1-39
CE03685,paper:doi:10.1186/1752-0509-1-39,author:satoru_miyano,0.55,paper_to_author,doi:10.1186/1752-0509-1-39
CE03686,author:satoru_miyano,paper:doi:10.1186/1752-0509-1-39,0.7,author_to_paper,doi:10.1186/1752-0509-1-39
CE03687,paper:doi:10.1186/1752-0509-1-39,author:mari_cleide_sogayar,0.55,paper_to_author,doi:10.1186/1752-0509-1-39
CE03688,author:mari_cleide_sogayar,paper:doi:10.1186/1752-0509-1-39,0.7,author_to_paper,doi:10.1186/1752-0509-1-39
CE03689,paper:doi:10.1186/1752-0509-1-39,author:carlos_eduardo_ferreira,0.55,paper_to_author,doi:10.1186/1752-0509-1-39
CE03690,author:carlos_eduardo_ferreira,paper:doi:10.1186/1752-0509-1-39,0.7,author_to_paper,doi:10.1186/1752-0509-1-39
CE03691,paper:doi:10.1186/1752-0509-1-39,facet:adjacent_method,0.8,paper_to_facet,doi:10.1186/1752-0509-1-39
CE03692,facet:adjacent_method,paper:doi:10.1186/1752-0509-1-39,0.95,facet_to_paper,doi:10.1186/1752-0509-1-39
CE03693,paper:doi:10.1061/(asce)0733-9399(1997)123:7(660),author:paulo_b_lour_n_o,0.55,paper_to_author,doi:10.1061/(asce)0733-9399(1997)123:7(660)
CE03694,author:paulo_b_lour_n_o,paper:doi:10.1061/(asce)0733-9399(1997)123:7(660),0.7,author_to_paper,doi:10.1061/(asce)0733-9399(1997)123:7(660)
CE03695,paper:doi:10.1061/(asce)0733-9399(1997)123:7(660),author:j_g_rots,0.55,paper_to_author,doi:10.1061/(asce)0733-9399(1997)123:7(660)
CE03696,author:j_g_rots,paper:doi:10.1061/(asce)0733-9399(1997)123:7(660),0.7,author_to_paper,doi:10.1061/(asce)0733-9399(1997)123:7(660)
CE03697,paper:doi:10.1061/(asce)0733-9399(1997)123:7(660),facet:failure,0.8,paper_to_facet,doi:10.1061/(asce)0733-9399(1997)123:7(660)
CE03698,facet:failure,paper:doi:10.1061/(asce)0733-9399(1997)123:7(660),0.95,facet_to_paper,doi:10.1061/(asce)0733-9399(1997)123:7(660)
CE03699,paper:doi:10.22323/1.187.0326,author:mattia_dalla_brida,0.55,paper_to_author,doi:10.22323/1.187.0326
CE03700,author:mattia_dalla_brida,paper:doi:10.22323/1.187.0326,0.7,author_to_paper,doi:10.22323/1.187.0326
CE03701,paper:doi:10.22323/1.187.0326,author:dirk_hesse,0.55,paper_to_author,doi:10.22323/1.187.0326
CE03702,author:dirk_hesse,paper:doi:10.22323/1.187.0326,0.7,author_to_paper,doi:10.22323/1.187.0326
CE03703,paper:doi:10.22323/1.187.0326,facet:identity,0.8,paper_to_facet,doi:10.22323/1.187.0326
CE03704,facet:identity,paper:doi:10.22323/1.187.0326,0.95,facet_to_paper,doi:10.22323/1.187.0326
CE03705,paper:doi:10.1109/globalsip.2018.8646478,author:sudarshan_adiga,0.55,paper_to_author,doi:10.1109/globalsip.2018.8646478
CE03706,author:sudarshan_adiga,paper:doi:10.1109/globalsip.2018.8646478,0.7,author_to_paper,doi:10.1109/globalsip.2018.8646478
CE03707,paper:doi:10.1109/globalsip.2018.8646478,author:mohamed_adel_attia,0.55,paper_to_author,doi:10.1109/globalsip.2018.8646478
CE03708,author:mohamed_adel_attia,paper:doi:10.1109/globalsip.2018.8646478,0.7,author_to_paper,doi:10.1109/globalsip.2018.8646478
CE03709,paper:doi:10.1109/globalsip.2018.8646478,author:wei_ting_chang,0.55,paper_to_author,doi:10.1109/globalsip.2018.8646478
CE03710,author:wei_ting_chang,paper:doi:10.1109/globalsip.2018.8646478,0.7,author_to_paper,doi:10.1109/globalsip.2018.8646478
CE03711,paper:doi:10.1109/globalsip.2018.8646478,author:ravi_tandon,0.55,paper_to_author,doi:10.1109/globalsip.2018.8646478
CE03712,author:ravi_tandon,paper:doi:10.1109/globalsip.2018.8646478,0.7,author_to_paper,doi:10.1109/globalsip.2018.8646478
CE03713,paper:doi:10.1109/globalsip.2018.8646478,facet:failure,0.8,paper_to_facet,doi:10.1109/globalsip.2018.8646478
CE03714,facet:failure,paper:doi:10.1109/globalsip.2018.8646478,0.95,facet_to_paper,doi:10.1109/globalsip.2018.8646478
CE03715,paper:doi:10.1145/3283254.3283282,author:zhaoyu_zhang,0.55,paper_to_author,doi:10.1145/3283254.3283282
CE03716,author:zhaoyu_zhang,paper:doi:10.1145/3283254.3283282,0.7,author_to_paper,doi:10.1145/3283254.3283282
CE03717,paper:doi:10.1145/3283254.3283282,author:mengyan_li,0.55,paper_to_author,doi:10.1145/3283254.3283282
CE03718,author:mengyan_li,paper:doi:10.1145/3283254.3283282,0.7,author_to_paper,doi:10.1145/3283254.3283282
CE03719,paper:doi:10.1145/3283254.3283282,author:jun_yu,0.55,paper_to_author,doi:10.1145/3283254.3283282
CE03720,author:jun_yu,paper:doi:10.1145/3283254.3283282,0.7,author_to_paper,doi:10.1145/3283254.3283282
CE03721,paper:doi:10.1145/3283254.3283282,facet:failure,0.8,paper_to_facet,doi:10.1145/3283254.3283282
CE03722,facet:failure,paper:doi:10.1145/3283254.3283282,0.95,facet_to_paper,doi:10.1145/3283254.3283282
CE03723,paper:doi:10.1126/sciadv.aav2002,author:osman_el_atwani,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03724,author:osman_el_atwani,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03725,paper:doi:10.1126/sciadv.aav2002,author:nan_li,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03726,author:nan_li,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03727,paper:doi:10.1126/sciadv.aav2002,author:m_li,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03728,author:m_li,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03729,paper:doi:10.1126/sciadv.aav2002,author:arun_devaraj,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03730,author:arun_devaraj,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03731,paper:doi:10.1126/sciadv.aav2002,author:jon_k_baldwin,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03732,author:jon_k_baldwin,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03733,paper:doi:10.1126/sciadv.aav2002,author:matthew_m_schneider,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03734,author:matthew_m_schneider,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03735,paper:doi:10.1126/sciadv.aav2002,author:damian_sobieraj,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03736,author:damian_sobieraj,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03737,paper:doi:10.1126/sciadv.aav2002,author:jan_wr_bel,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03738,author:jan_wr_bel,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03739,paper:doi:10.1126/sciadv.aav2002,author:d_nguyen_manh,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03740,author:d_nguyen_manh,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03741,paper:doi:10.1126/sciadv.aav2002,author:s_a_maloy,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03742,author:s_a_maloy,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03743,paper:doi:10.1126/sciadv.aav2002,author:enrique_mart_nez,0.55,paper_to_author,doi:10.1126/sciadv.aav2002
CE03744,author:enrique_mart_nez,paper:doi:10.1126/sciadv.aav2002,0.7,author_to_paper,doi:10.1126/sciadv.aav2002
CE03745,paper:doi:10.1126/sciadv.aav2002,facet:objective,0.8,paper_to_facet,doi:10.1126/sciadv.aav2002
CE03746,facet:objective,paper:doi:10.1126/sciadv.aav2002,0.95,facet_to_paper,doi:10.1126/sciadv.aav2002
CE03747,paper:title:pacgan the power of two samples in generative adversarial networks,author:khetan_ashish_kumar,0.55,paper_to_author,title:pacgan the power of two samples in generative adversarial networks
CE03748,author:khetan_ashish_kumar,paper:title:pacgan the power of two samples in generative adversarial networks,0.7,author_to_paper,title:pacgan the power of two samples in generative adversarial networks
CE03749,paper:title:pacgan the power of two samples in generative adversarial networks,facet:failure,0.8,paper_to_facet,title:pacgan the power of two samples in generative adversarial networks
CE03750,facet:failure,paper:title:pacgan the power of two samples in generative adversarial networks,0.95,facet_to_paper,title:pacgan the power of two samples in generative adversarial networks
CE03751,paper:doi:10.1145/3528233.3530757,author:chitwan_saharia,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03752,author:chitwan_saharia,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03753,paper:doi:10.1145/3528233.3530757,author:william_chan,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03754,author:william_chan,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03755,paper:doi:10.1145/3528233.3530757,author:huiwen_chang,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03756,author:huiwen_chang,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03757,paper:doi:10.1145/3528233.3530757,author:chris_lee,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03758,author:chris_lee,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03759,paper:doi:10.1145/3528233.3530757,author:jonathan_ho,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03760,author:jonathan_ho,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03761,paper:doi:10.1145/3528233.3530757,author:tim_salimans,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03762,author:tim_salimans,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03763,paper:doi:10.1145/3528233.3530757,author:david_j_fleet,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03764,author:david_j_fleet,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03765,paper:doi:10.1145/3528233.3530757,author:mohammad_norouzi,0.55,paper_to_author,doi:10.1145/3528233.3530757
CE03766,author:mohammad_norouzi,paper:doi:10.1145/3528233.3530757,0.7,author_to_paper,doi:10.1145/3528233.3530757
CE03767,paper:doi:10.1145/3528233.3530757,facet:adjacent_method,0.8,paper_to_facet,doi:10.1145/3528233.3530757
CE03768,facet:adjacent_method,paper:doi:10.1145/3528233.3530757,0.95,facet_to_paper,doi:10.1145/3528233.3530757
CE03769,paper:doi:10.1007/3-540-48162-1_2,facet:identity,0.8,paper_to_facet,doi:10.1007/3-540-48162-1_2
CE03770,facet:identity,paper:doi:10.1007/3-540-48162-1_2,0.95,facet_to_paper,doi:10.1007/3-540-48162-1_2
CE03771,paper:doi:10.1007/978-3-540-87851-3_2,facet:identity,0.8,paper_to_facet,doi:10.1007/978-3-540-87851-3_2
CE03772,facet:identity,paper:doi:10.1007/978-3-540-87851-3_2,0.95,facet_to_paper,doi:10.1007/978-3-540-87851-3_2
CE03773,paper:doi:10.1111/1467-9868.00301,author:antonietta_mira,0.55,paper_to_author,doi:10.1111/1467-9868.00301
CE03774,author:antonietta_mira,paper:doi:10.1111/1467-9868.00301,0.7,author_to_paper,doi:10.1111/1467-9868.00301
CE03775,paper:doi:10.1111/1467-9868.00301,author:jesper_m_ller,0.55,paper_to_author,doi:10.1111/1467-9868.00301
CE03776,author:jesper_m_ller,paper:doi:10.1111/1467-9868.00301,0.7,author_to_paper,doi:10.1111/1467-9868.00301
CE03777,paper:doi:10.1111/1467-9868.00301,author:gareth_o_roberts,0.55,paper_to_author,doi:10.1111/1467-9868.00301
CE03778,author:gareth_o_roberts,paper:doi:10.1111/1467-9868.00301,0.7,author_to_paper,doi:10.1111/1467-9868.00301
CE03779,paper:doi:10.1111/1467-9868.00301,facet:identity,0.8,paper_to_facet,doi:10.1111/1467-9868.00301
CE03780,facet:identity,paper:doi:10.1111/1467-9868.00301,0.95,facet_to_paper,doi:10.1111/1467-9868.00301
CE03781,paper:doi:10.1109/tit.2015.2399924,author:emmanuel_j_cand_s,0.55,paper_to_author,doi:10.1109/tit.2015.2399924
CE03782,author:emmanuel_j_cand_s,paper:doi:10.1109/tit.2015.2399924,0.7,author_to_paper,doi:10.1109/tit.2015.2399924
CE03783,paper:doi:10.1109/tit.2015.2399924,author:xiaodong_li,0.55,paper_to_author,doi:10.1109/tit.2015.2399924
CE03784,author:xiaodong_li,paper:doi:10.1109/tit.2015.2399924,0.7,author_to_paper,doi:10.1109/tit.2015.2399924
CE03785,paper:doi:10.1109/tit.2015.2399924,author:mahdi_soltanolkotabi,0.55,paper_to_author,doi:10.1109/tit.2015.2399924
CE03786,author:mahdi_soltanolkotabi,paper:doi:10.1109/tit.2015.2399924,0.7,author_to_paper,doi:10.1109/tit.2015.2399924
CE03787,paper:doi:10.1109/tit.2015.2399924,facet:adjacent_method,0.8,paper_to_facet,doi:10.1109/tit.2015.2399924
CE03788,facet:adjacent_method,paper:doi:10.1109/tit.2015.2399924,0.95,facet_to_paper,doi:10.1109/tit.2015.2399924
CE03789,paper:doi:10.1137/18m1225409,author:liu_yang,0.55,paper_to_author,doi:10.1137/18m1225409
CE03790,author:liu_yang,paper:doi:10.1137/18m1225409,0.7,author_to_paper,doi:10.1137/18m1225409
CE03791,paper:doi:10.1137/18m1225409,author:dongkun_zhang,0.55,paper_to_author,doi:10.1137/18m1225409
CE03792,author:dongkun_zhang,paper:doi:10.1137/18m1225409,0.7,author_to_paper,doi:10.1137/18m1225409
CE03793,paper:doi:10.1137/18m1225409,author:george_em_karniadakis,0.55,paper_to_author,doi:10.1137/18m1225409
CE03794,author:george_em_karniadakis,paper:doi:10.1137/18m1225409,0.7,author_to_paper,doi:10.1137/18m1225409
CE03795,paper:doi:10.1137/18m1225409,facet:mechanism,0.8,paper_to_facet,doi:10.1137/18m1225409
CE03796,facet:mechanism,paper:doi:10.1137/18m1225409,0.95,facet_to_paper,doi:10.1137/18m1225409
CE03797,paper:doi:10.1109/cvpr52688.2022.01117,author:andreas_lugmayr,0.55,paper_to_author,doi:10.1109/cvpr52688.2022.01117
CE03798,author:andreas_lugmayr,paper:doi:10.1109/cvpr52688.2022.01117,0.7,author_to_paper,doi:10.1109/cvpr52688.2022.01117
CE03799,paper:doi:10.1109/cvpr52688.2022.01117,author:martin_danelljan,0.55,paper_to_author,doi:10.1109/cvpr52688.2022.01117
CE03800,author:martin_danelljan,paper:doi:10.1109/cvpr52688.2022.01117,0.7,author_to_paper,doi:10.1109/cvpr52688.2022.01117
CE03801,paper:doi:10.1109/cvpr52688.2022.01117,author:andr_s_romero,0.55,paper_to_author,doi:10.1109/cvpr52688.2022.01117
CE03802,author:andr_s_romero,paper:doi:10.1109/cvpr52688.2022.01117,0.7,author_to_paper,doi:10.1109/cvpr52688.2022.01117
CE03803,paper:doi:10.1109/cvpr52688.2022.01117,author:fisher_yu,0.55,paper_to_author,doi:10.1109/cvpr52688.2022.01117
CE03804,author:fisher_yu,paper:doi:10.1109/cvpr52688.2022.01117,0.7,author_to_paper,doi:10.1109/cvpr52688.2022.01117
CE03805,paper:doi:10.1109/cvpr52688.2022.01117,author:radu_timofte,0.55,paper_to_author,doi:10.1109/cvpr52688.2022.01117
CE03806,author:radu_timofte,paper:doi:10.1109/cvpr52688.2022.01117,0.7,author_to_paper,doi:10.1109/cvpr52688.2022.01117
CE03807,paper:doi:10.1109/cvpr52688.2022.01117,author:luc_van_gool,0.55,paper_to_author,doi:10.1109/cvpr52688.2022.01117
CE03808,author:luc_van_gool,paper:doi:10.1109/cvpr52688.2022.01117,0.7,author_to_paper,doi:10.1109/cvpr52688.2022.01117
CE03809,paper:doi:10.1109/cvpr52688.2022.01117,facet:adjacent_method,0.8,paper_to_facet,doi:10.1109/cvpr52688.2022.01117
CE03810,facet:adjacent_method,paper:doi:10.1109/cvpr52688.2022.01117,0.95,facet_to_paper,doi:10.1109/cvpr52688.2022.01117
CE03811,paper:doi:10.1007/s00221-007-0905-4,author:stella_f_donker,0.55,paper_to_author,doi:10.1007/s00221-007-0905-4
CE03812,author:stella_f_donker,paper:doi:10.1007/s00221-007-0905-4,0.7,author_to_paper,doi:10.1007/s00221-007-0905-4
CE03813,paper:doi:10.1007/s00221-007-0905-4,author:melvyn_roerdink,0.55,paper_to_author,doi:10.1007/s00221-007-0905-4
CE03814,author:melvyn_roerdink,paper:doi:10.1007/s00221-007-0905-4,0.7,author_to_paper,doi:10.1007/s00221-007-0905-4
CE03815,paper:doi:10.1007/s00221-007-0905-4,author:a_j_greven,0.55,paper_to_author,doi:10.1007/s00221-007-0905-4
